"# ""Tabelle f�r Zeitbereich: 01.01.2020 00:00 bis 01.01.2023 00:00""";;;;;;;;
"# ""Quelle""";;;;;;;;
Datum;Zeit;BOTT SO2 1H Mittelwert [痢/m設;BUCH SO2 1H Mittelwert [痢/m設;DATT SO2 1H Mittelwert [痢/m設;DUB2 SO2 1H Mittelwert [痢/m設;DWER SO2 1H Mittelwert [痢/m設;EVOG SO2 1H Mittelwert [痢/m設;WALS SO2 1H Mittelwert [痢/m設
04.08.2020;23:00;<10;<10;<10;<10;;<10;<10
04.08.2020;24:00:00;<10;<10;<10;<10;;<10;<10
05.08.2020;01:00;<10;<10;<10;<10;;<10;<10
05.08.2020;02:00;<10;<10;<10;<10;;<10;<10
05.08.2020;03:00;<10;<10;<10;<10;;<10;<10
05.08.2020;04:00;<10;;<10;<10;;<10;<10
05.08.2020;05:00;<10;<10;<10;<10;;<10;<10
05.08.2020;06:00;13;<10;<10;<10;;<10;<10
05.08.2020;07:00;<10;<10;<10;<10;;<10;<10
05.08.2020;08:00;24;<10;;<10;;<10;15
05.08.2020;09:00;26;<10;<10;20;;<10;55
05.08.2020;10:00;;<10;<10;<10;;<10;39
05.08.2020;11:00;17;<10;<10;<10;;;<10
05.08.2020;12:00;11;<10;<10;11;;<10;<10
05.08.2020;13:00;<10;<10;<10;<10;;<10;<10
05.08.2020;14:00;<10;<10;<10;<10;;<10;<10
05.08.2020;15:00;<10;<10;<10;<10;;<10;<10
05.08.2020;16:00;11;<10;<10;<10;;<10;23
05.08.2020;17:00;13;<10;<10;<10;;<10;10
05.08.2020;18:00;<10;<10;<10;<10;;<10;<10
05.08.2020;19:00;<10;<10;<10;<10;;<10;10
05.08.2020;20:00;<10;<10;<10;<10;;<10;<10
05.08.2020;21:00;<10;<10;<10;<10;;<10;<10
05.08.2020;22:00;<10;<10;<10;14;;<10;
05.08.2020;23:00;<10;<10;<10;<10;;<10;<10
05.08.2020;24:00:00;<10;<10;<10;<10;;<10;<10
06.08.2020;01:00;<10;<10;<10;<10;;<10;<10
06.08.2020;02:00;<10;<10;<10;<10;;<10;<10
06.08.2020;03:00;<10;<10;<10;<10;;<10;<10
06.08.2020;04:00;<10;<10;<10;<10;;<10;<10
06.08.2020;05:00;<10;;<10;<10;;<10;<10
06.08.2020;06:00;<10;<10;<10;<10;;<10;<10
06.08.2020;07:00;<10;<10;<10;<10;;<10;<10
06.08.2020;08:00;<10;<10;<10;<10;;<10;<10
06.08.2020;09:00;<10;<10;;30;;<10;54
06.08.2020;10:00;11;<10;<10;39;;<10;56
06.08.2020;11:00;;<10;<10;18;;<10;16
06.08.2020;12:00;11;<10;<10;11;;;12
06.08.2020;13:00;<10;<10;<10;<10;;<10;<10
06.08.2020;14:00;<10;<10;<10;<10;;<10;<10
06.08.2020;15:00;<10;<10;<10;<10;;<10;<10
06.08.2020;16:00;<10;<10;<10;<10;;<10;<10
06.08.2020;17:00;<10;<10;<10;<10;;<10;<10
06.08.2020;18:00;<10;<10;<10;<10;;<10;<10
06.08.2020;19:00;<10;<10;<10;<10;;<10;<10
06.08.2020;20:00;<10;<10;<10;<10;;<10;<10
06.08.2020;21:00;<10;<10;<10;<10;;<10;<10
06.08.2020;22:00;<10;<10;<10;<10;;<10;<10
06.08.2020;23:00;<10;<10;<10;15;;<10;
06.08.2020;24:00:00;<10;<10;<10;<10;;<10;<10
07.08.2020;01:00;<10;<10;<10;<10;;<10;<10
07.08.2020;02:00;<10;<10;<10;<10;;<10;<10
07.08.2020;03:00;<10;<10;<10;<10;;<10;<10
07.08.2020;04:00;<10;<10;<10;<10;;<10;<10
07.08.2020;05:00;<10;<10;<10;<10;;<10;<10
07.08.2020;06:00;<10;;<10;<10;;<10;<10
07.08.2020;07:00;<10;<10;<10;<10;;<10;<10
07.08.2020;08:00;<10;<10;<10;<10;;<10;<10
07.08.2020;09:00;13;<10;<10;<10;;<10;12
07.08.2020;10:00;14;<10;;<10;;<10;29
07.08.2020;11:00;<10;<10;<10;<10;;<10;28
07.08.2020;12:00;;<10;<10;<10;;<10;<10
07.08.2020;13:00;<10;<10;<10;<10;;;<10
07.08.2020;14:00;<10;<10;<10;<10;;<10;<10
07.08.2020;15:00;<10;<10;<10;<10;;<10;<10
07.08.2020;16:00;<10;<10;<10;<10;;<10;<10
07.08.2020;17:00;<10;<10;<10;<10;;<10;<10
07.08.2020;18:00;<10;<10;<10;<10;;<10;<10
07.08.2020;19:00;<10;<10;<10;<10;;<10;<10
07.08.2020;20:00;<10;<10;<10;<10;;<10;<10
07.08.2020;21:00;<10;<10;<10;<10;;<10;<10
07.08.2020;22:00;<10;<10;<10;<10;;<10;<10
07.08.2020;23:00;<10;<10;<10;<10;;<10;<10
07.08.2020;24:00:00;<10;<10;<10;18;;<10;
08.08.2020;01:00;<10;<10;<10;13;;<10;<10
08.08.2020;02:00;<10;<10;<10;16;;<10;<10
08.08.2020;03:00;<10;<10;<10;<10;;<10;<10
08.08.2020;04:00;<10;<10;<10;<10;;<10;<10
08.08.2020;05:00;<10;<10;<10;<10;;<10;<10
08.08.2020;06:00;<10;<10;<10;<10;;<10;<10
08.08.2020;07:00;<10;;<10;<10;;<10;<10
08.08.2020;08:00;<10;<10;<10;<10;;<10;<10
08.08.2020;09:00;19;<10;10;<10;;<10;<10
08.08.2020;10:00;36;<10;13;<10;;11;<10
08.08.2020;11:00;13;<10;;<10;;12;<10
08.08.2020;12:00;<10;<10;<10;<10;;<10;<10
08.08.2020;13:00;;12;<10;<10;;<10;<10
08.08.2020;14:00;<10;<10;<10;23;;;<10
08.08.2020;15:00;<10;<10;<10;39;;<10;<10
08.08.2020;16:00;<10;<10;<10;36;;<10;<10
08.08.2020;17:00;<10;<10;<10;20;;<10;<10
08.08.2020;18:00;<10;<10;<10;32;;<10;<10
08.08.2020;19:00;<10;<10;<10;16;;<10;<10
08.08.2020;20:00;<10;<10;<10;17;;<10;<10
08.08.2020;21:00;<10;<10;<10;20;;<10;<10
08.08.2020;22:00;<10;<10;<10;13;;<10;<10
08.08.2020;23:00;<10;<10;<10;<10;;<10;<10
08.08.2020;24:00:00;<10;<10;<10;<10;;<10;<10
09.08.2020;01:00;<10;<10;<10;15;;<10;
09.08.2020;02:00;<10;<10;<10;<10;;<10;<10
09.08.2020;03:00;<10;<10;<10;<10;;<10;<10
09.08.2020;04:00;<10;<10;<10;<10;;<10;<10
09.08.2020;05:00;<10;<10;<10;<10;;<10;<10
09.08.2020;06:00;<10;<10;<10;<10;;<10;<10
09.08.2020;07:00;<10;<10;<10;<10;;<10;<10
09.08.2020;08:00;<10;;<10;<10;;<10;<10
09.08.2020;09:00;10;<10;<10;<10;;<10;<10
09.08.2020;10:00;12;<10;<10;<10;;<10;<10
09.08.2020;11:00;18;<10;<10;<10;;<10;<10
09.08.2020;12:00;14;<10;;<10;;<10;10
09.08.2020;13:00;19;23;<10;<10;;<10;<10
09.08.2020;14:00;;33;<10;16;;<10;<10
09.08.2020;15:00;<10;55;<10;39;;;<10
09.08.2020;16:00;<10;21;<10;28;;<10;<10
09.08.2020;17:00;<10;<10;<10;13;;<10;<10
09.08.2020;18:00;<10;<10;<10;22;;<10;<10
09.08.2020;19:00;<10;<10;<10;11;;<10;<10
09.08.2020;20:00;<10;<10;<10;<10;;<10;<10
09.08.2020;21:00;<10;<10;<10;<10;;<10;<10
09.08.2020;22:00;<10;<10;<10;<10;;<10;<10
09.08.2020;23:00;<10;<10;<10;<10;;<10;<10
09.08.2020;24:00:00;<10;<10;<10;<10;;<10;<10
10.08.2020;01:00;<10;<10;<10;<10;;<10;<10
10.08.2020;02:00;<10;<10;<10;71;;<10;
10.08.2020;03:00;<10;<10;<10;<10;;<10;
10.08.2020;04:00;<10;<10;<10;<10;;<10;
10.08.2020;05:00;<10;<10;<10;<10;;<10;
10.08.2020;06:00;<10;<10;<10;40;;<10;
10.08.2020;07:00;<10;<10;<10;<10;;<10;
10.08.2020;08:00;<10;<10;<10;<10;;<10;
10.08.2020;09:00;<10;;<10;<10;;<10;
10.08.2020;10:00;<10;<10;<10;<10;;<10;
10.08.2020;11:00;<10;<10;<10;<10;;;
10.08.2020;12:00;<10;<10;<10;<10;;;
10.08.2020;13:00;<10;<10;;<10;;;
10.08.2020;14:00;<10;<10;<10;<10;;<10;
10.08.2020;15:00;;<10;<10;<10;;<10;
10.08.2020;16:00;<10;<10;<10;<10;;<10;
10.08.2020;17:00;<10;<10;<10;<10;;<10;<10
10.08.2020;18:00;<10;<10;<10;82;;<10;<10
10.08.2020;19:00;<10;<10;<10;13;;<10;<10
10.08.2020;20:00;<10;<10;<10;<10;;<10;<10
10.08.2020;21:00;<10;<10;<10;<10;;<10;<10
10.08.2020;22:00;<10;<10;<10;<10;;<10;<10
10.08.2020;23:00;<10;<10;<10;<10;;<10;<10
10.08.2020;24:00:00;<10;<10;<10;<10;;<10;<10
11.08.2020;01:00;<10;<10;<10;<10;;<10;<10
11.08.2020;02:00;<10;<10;<10;<10;;<10;<10
11.08.2020;03:00;<10;<10;<10;<10;;<10;<10
11.08.2020;04:00;<10;<10;<10;<10;;<10;<10
11.08.2020;05:00;<10;<10;<10;<10;;<10;<10
11.08.2020;06:00;<10;<10;<10;<10;;<10;<10
11.08.2020;07:00;<10;<10;<10;<10;;<10;<10
11.08.2020;08:00;<10;<10;<10;<10;;<10;<10
11.08.2020;09:00;21;<10;<10;<10;;<10;12
11.08.2020;10:00;19;;<10;<10;;<10;12
11.08.2020;11:00;13;<10;<10;<10;;<10;<10
11.08.2020;12:00;10;<10;<10;<10;;<10;<10
11.08.2020;13:00;<10;<10;<10;<10;;<10;<10
11.08.2020;14:00;<10;<10;;<10;;;<10
11.08.2020;15:00;<10;<10;<10;<10;;<10;<10
11.08.2020;16:00;;<10;<10;<10;;<10;<10
11.08.2020;17:00;<10;<10;<10;<10;;<10;
11.08.2020;18:00;<10;<10;<10;<10;;<10;<10
11.08.2020;19:00;<10;<10;<10;;;<10;<10
11.08.2020;20:00;<10;<10;<10;<10;;<10;<10
11.08.2020;21:00;<10;<10;<10;<10;;<10;<10
11.08.2020;22:00;<10;<10;<10;<10;;<10;<10
11.08.2020;23:00;<10;<10;<10;<10;;<10;<10
11.08.2020;24:00:00;<10;<10;<10;<10;;<10;<10
12.08.2020;01:00;<10;<10;<10;<10;;<10;<10
12.08.2020;02:00;<10;<10;<10;<10;;<10;<10
12.08.2020;03:00;<10;<10;<10;<10;;<10;<10
12.08.2020;04:00;<10;<10;<10;<10;;<10;<10
12.08.2020;05:00;<10;<10;<10;<10;;<10;<10
12.08.2020;06:00;<10;<10;<10;<10;;<10;<10
12.08.2020;07:00;<10;<10;<10;<10;;<10;<10
12.08.2020;08:00;<10;<10;<10;<10;;<10;<10
12.08.2020;09:00;<10;<10;<10;<10;;<10;<10
12.08.2020;10:00;<10;<10;<10;<10;;<10;<10
12.08.2020;11:00;<10;;<10;<10;;<10;<10
12.08.2020;12:00;<10;<10;<10;<10;;<10;<10
12.08.2020;13:00;<10;<10;<10;<10;;<10;<10
12.08.2020;14:00;<10;<10;<10;<10;;<10;<10
12.08.2020;15:00;<10;<10;;<10;;;<10
12.08.2020;16:00;<10;<10;<10;<10;;<10;
12.08.2020;17:00;;<10;<10;<10;;<10;<10
12.08.2020;18:00;<10;<10;<10;<10;;<10;
12.08.2020;19:00;<10;<10;<10;<10;;<10;10
12.08.2020;20:00;<10;<10;<10;;;<10;<10
12.08.2020;21:00;<10;<10;<10;10;;<10;<10
12.08.2020;22:00;<10;<10;<10;<10;;<10;<10
12.08.2020;23:00;<10;<10;<10;<10;;<10;<10
12.08.2020;24:00:00;<10;<10;<10;<10;;<10;<10
13.08.2020;01:00;<10;<10;<10;<10;;<10;10
13.08.2020;02:00;<10;<10;<10;<10;;<10;<10
13.08.2020;03:00;<10;<10;<10;<10;;<10;11
13.08.2020;04:00;<10;<10;<10;<10;;<10;11
13.08.2020;05:00;<10;<10;<10;<10;;<10;12
13.08.2020;06:00;<10;<10;<10;<10;;<10;13
13.08.2020;07:00;<10;<10;<10;<10;;<10;12
13.08.2020;08:00;<10;<10;<10;<10;;<10;12
13.08.2020;09:00;<10;<10;<10;<10;;<10;12
13.08.2020;10:00;<10;<10;<10;<10;;<10;13
13.08.2020;11:00;<10;<10;<10;<10;;<10;10
13.08.2020;12:00;10;;<10;<10;;<10;<10
13.08.2020;13:00;<10;<10;<10;<10;;<10;<10
13.08.2020;14:00;<10;<10;<10;<10;;<10;<10
13.08.2020;15:00;<10;<10;<10;<10;;<10;<10
13.08.2020;16:00;<10;<10;;<10;;;<10
13.08.2020;17:00;<10;<10;<10;<10;;<10;<10
13.08.2020;18:00;;<10;<10;<10;;<10;13
13.08.2020;19:00;<10;<10;<10;<10;;<10;
13.08.2020;20:00;<10;<10;<10;<10;;<10;<10
13.08.2020;21:00;<10;<10;<10;<10;;<10;<10
13.08.2020;22:00;<10;<10;<10;<10;;<10;<10
13.08.2020;23:00;<10;<10;<10;<10;;<10;<10
13.08.2020;24:00:00;<10;<10;<10;<10;;<10;<10
14.08.2020;01:00;<10;<10;<10;<10;;<10;<10
14.08.2020;02:00;<10;<10;<10;<10;;<10;<10
14.08.2020;03:00;<10;<10;<10;<10;;<10;<10
14.08.2020;04:00;<10;<10;<10;<10;;<10;<10
14.08.2020;05:00;<10;<10;<10;<10;;<10;<10
14.08.2020;06:00;<10;<10;<10;<10;;<10;<10
14.08.2020;07:00;<10;<10;<10;39;;<10;<10
14.08.2020;08:00;<10;<10;<10;<10;;<10;<10
14.08.2020;09:00;<10;<10;<10;<10;;<10;<10
14.08.2020;10:00;11;<10;<10;675;;<10;<10
14.08.2020;11:00;12;15;<10;410;;<10;<10
14.08.2020;12:00;<10;<10;<10;112;;<10;<10
14.08.2020;13:00;12;;<10;<10;;<10;<10
14.08.2020;14:00;12;<10;<10;;;<10;<10
14.08.2020;15:00;<10;<10;<10;<10;;<10;<10
14.08.2020;16:00;<10;<10;<10;<10;;<10;<10
14.08.2020;17:00;<10;<10;;<10;;;<10
14.08.2020;18:00;<10;<10;;<10;;<10;<10
14.08.2020;19:00;;<10;;<10;;<10;<10
14.08.2020;20:00;<10;<10;;<10;;<10;
14.08.2020;21:00;<10;<10;;<10;;<10;<10
14.08.2020;22:00;<10;<10;;<10;;<10;<10
14.08.2020;23:00;<10;<10;;<10;;<10;<10
14.08.2020;24:00:00;<10;<10;;<10;;<10;<10
15.08.2020;01:00;<10;<10;;<10;;<10;<10
15.08.2020;02:00;<10;<10;;<10;;<10;<10
15.08.2020;03:00;<10;<10;;<10;;<10;<10
15.08.2020;04:00;<10;<10;;<10;;<10;<10
15.08.2020;05:00;<10;<10;;<10;;<10;<10
15.08.2020;06:00;<10;<10;;<10;;<10;<10
15.08.2020;07:00;<10;<10;;<10;;<10;<10
15.08.2020;08:00;<10;<10;;<10;;<10;<10
15.08.2020;09:00;<10;<10;;<10;;<10;<10
15.08.2020;10:00;<10;<10;;<10;;<10;<10
15.08.2020;11:00;<10;<10;;<10;;<10;<10
15.08.2020;12:00;<10;<10;;<10;;<10;<10
15.08.2020;13:00;<10;<10;;<10;;<10;<10
15.08.2020;14:00;<10;;;<10;;<10;<10
15.08.2020;15:00;<10;<10;;;;<10;<10
15.08.2020;16:00;<10;<10;;<10;;<10;<10
15.08.2020;17:00;<10;<10;;<10;;<10;<10
15.08.2020;18:00;<10;<10;;<10;;;<10
15.08.2020;19:00;<10;<10;;<10;;<10;<10
15.08.2020;20:00;;<10;;<10;;<10;<10
15.08.2020;21:00;<10;<10;;<10;;<10;
15.08.2020;22:00;<10;<10;;<10;;<10;<10
15.08.2020;23:00;<10;<10;;<10;;<10;<10
15.08.2020;24:00:00;<10;<10;;<10;;<10;<10
16.08.2020;01:00;<10;<10;;<10;;<10;<10
16.08.2020;02:00;<10;<10;;<10;;<10;<10
16.08.2020;03:00;<10;<10;;<10;;<10;<10
16.08.2020;04:00;<10;<10;;<10;;<10;<10
16.08.2020;05:00;<10;<10;;<10;;<10;<10
16.08.2020;06:00;<10;<10;;<10;;<10;<10
16.08.2020;07:00;<10;<10;;<10;;<10;<10
16.08.2020;08:00;<10;<10;;<10;;<10;<10
16.08.2020;09:00;<10;<10;;<10;;<10;<10
16.08.2020;10:00;<10;<10;;<10;;<10;<10
16.08.2020;11:00;17;<10;;<10;;<10;<10
16.08.2020;12:00;<10;<10;;<10;;<10;<10
16.08.2020;13:00;<10;<10;;<10;;<10;<10
16.08.2020;14:00;<10;<10;;<10;;<10;<10
16.08.2020;15:00;<10;;;<10;;<10;<10
16.08.2020;16:00;<10;<10;;;;<10;<10
16.08.2020;17:00;<10;<10;;<10;;<10;<10
16.08.2020;18:00;<10;<10;;<10;;<10;<10
16.08.2020;19:00;<10;<10;;<10;;;<10
16.08.2020;20:00;<10;<10;<10;<10;;12;<10
16.08.2020;21:00;;<10;<10;<10;;<10;<10
16.08.2020;22:00;<10;<10;<10;<10;;<10;
16.08.2020;23:00;<10;<10;<10;<10;;<10;10
16.08.2020;24:00:00;<10;<10;<10;<10;;<10;<10
17.08.2020;01:00;<10;<10;<10;<10;;<10;<10
17.08.2020;02:00;<10;<10;<10;<10;;<10;<10
17.08.2020;03:00;<10;<10;<10;<10;;<10;<10
17.08.2020;04:00;<10;<10;<10;<10;;<10;<10
17.08.2020;05:00;<10;<10;<10;<10;;<10;<10
17.08.2020;06:00;<10;<10;<10;<10;;<10;<10
17.08.2020;07:00;<10;<10;<10;<10;;<10;<10
17.08.2020;08:00;<10;<10;<10;;;<10;<10
17.08.2020;09:00;<10;<10;<10;;;<10;<10
17.08.2020;10:00;<10;<10;<10;;;<10;<10
17.08.2020;11:00;<10;<10;<10;;;<10;<10
17.08.2020;12:00;<10;<10;<10;;;<10;<10
17.08.2020;13:00;<10;<10;<10;;;<10;<10
17.08.2020;14:00;<10;<10;<10;<10;;<10;<10
17.08.2020;15:00;<10;<10;<10;<10;;<10;<10
17.08.2020;16:00;<10;;<10;<10;;<10;<10
17.08.2020;17:00;<10;<10;<10;<10;;<10;<10
17.08.2020;18:00;<10;<10;<10;<10;;<10;19
17.08.2020;19:00;<10;<10;<10;<10;;<10;12
17.08.2020;20:00;<10;<10;;;;;<10
17.08.2020;21:00;<10;<10;<10;;;;<10
17.08.2020;22:00;;<10;<10;;;;<10
17.08.2020;23:00;<10;<10;<10;;;;
17.08.2020;24:00:00;<10;<10;<10;;;;<10
18.08.2020;01:00;<10;<10;<10;;;;<10
18.08.2020;02:00;<10;<10;<10;;;;<10
18.08.2020;03:00;<10;<10;<10;;;;<10
18.08.2020;04:00;<10;<10;<10;;;;<10
18.08.2020;05:00;<10;<10;<10;;;;<10
18.08.2020;06:00;<10;<10;<10;;;;<10
18.08.2020;07:00;<10;<10;<10;;;;<10
18.08.2020;08:00;<10;12;<10;;;;<10
18.08.2020;09:00;<10;11;<10;;;;<10
18.08.2020;10:00;<10;11;11;;;;<10
18.08.2020;11:00;<10;<10;<10;;;;<10
18.08.2020;12:00;<10;<10;<10;<10;;;<10
18.08.2020;13:00;<10;<10;<10;25;;;<10
18.08.2020;14:00;<10;<10;<10;;;;<10
18.08.2020;15:00;<10;<10;<10;;;;<10
18.08.2020;16:00;10;<10;<10;;;;<10
18.08.2020;17:00;<10;;<10;;;;<10
18.08.2020;18:00;<10;14;<10;;;;<10
18.08.2020;19:00;12;<10;<10;17;;;<10
18.08.2020;20:00;10;<10;<10;<10;;;13
18.08.2020;21:00;<10;<10;;<10;;;12
18.08.2020;22:00;<10;<10;<10;<10;;;13
18.08.2020;23:00;;<10;<10;<10;;;<10
18.08.2020;24:00:00;<10;<10;<10;<10;;;
19.08.2020;01:00;<10;<10;<10;<10;;;<10
19.08.2020;02:00;<10;<10;<10;<10;;;<10
19.08.2020;03:00;<10;<10;<10;<10;;;11
19.08.2020;04:00;<10;<10;<10;<10;;;10
19.08.2020;05:00;<10;<10;<10;<10;;;<10
19.08.2020;06:00;<10;<10;<10;<10;;;<10
19.08.2020;07:00;<10;<10;<10;<10;;;<10
19.08.2020;08:00;<10;<10;<10;<10;;;<10
19.08.2020;09:00;<10;<10;<10;<10;;;<10
19.08.2020;10:00;<10;<10;<10;<10;;;<10
19.08.2020;11:00;<10;<10;<10;<10;;;<10
19.08.2020;12:00;<10;<10;<10;10;;;<10
19.08.2020;13:00;<10;<10;<10;14;;;<10
19.08.2020;14:00;<10;<10;<10;15;;10;11
19.08.2020;15:00;<10;<10;<10;<10;;<10;15
19.08.2020;16:00;14;<10;<10;<10;;<10;<10
19.08.2020;17:00;<10;<10;<10;<10;;<10;<10
19.08.2020;18:00;<10;;<10;<10;;<10;<10
19.08.2020;19:00;<10;<10;<10;;;<10;<10
19.08.2020;20:00;<10;<10;<10;10;;<10;<10
19.08.2020;21:00;<10;<10;<10;<10;;<10;<10
19.08.2020;22:00;<10;<10;;24;;<10;<10
19.08.2020;23:00;<10;<10;<10;18;;<10;<10
19.08.2020;24:00:00;;<10;<10;<10;;<10;<10
20.08.2020;01:00;<10;<10;<10;<10;;<10;
20.08.2020;02:00;17;<10;<10;<10;;<10;81
20.08.2020;03:00;<10;<10;<10;<10;;<10;20
20.08.2020;04:00;<10;<10;<10;<10;;<10;35
20.08.2020;05:00;15;<10;<10;<10;;<10;23
20.08.2020;06:00;<10;<10;<10;<10;;<10;<10
20.08.2020;07:00;<10;<10;<10;<10;;<10;<10
20.08.2020;08:00;10;<10;<10;<10;;<10;39
20.08.2020;09:00;<10;<10;<10;<10;;<10;13
20.08.2020;10:00;<10;<10;<10;<10;;<10;<10
20.08.2020;11:00;<10;<10;<10;<10;;<10;<10
20.08.2020;12:00;14;<10;<10;<10;;;<10
20.08.2020;13:00;12;<10;<10;11;;;<10
20.08.2020;14:00;<10;<10;<10;<10;;<10;<10
20.08.2020;15:00;<10;<10;<10;<10;;<10;<10
20.08.2020;16:00;<10;<10;<10;<10;;<10;<10
20.08.2020;17:00;<10;<10;<10;<10;;<10;<10
20.08.2020;18:00;<10;<10;<10;<10;;<10;<10
20.08.2020;19:00;<10;;<10;<10;;<10;<10
20.08.2020;20:00;<10;<10;<10;;;<10;<10
20.08.2020;21:00;<10;<10;<10;<10;;<10;<10
20.08.2020;22:00;<10;<10;<10;<10;;<10;<10
20.08.2020;23:00;<10;<10;;15;;<10;<10
20.08.2020;24:00:00;<10;<10;;<10;;<10;<10
21.08.2020;01:00;;<10;;<10;;<10;<10
21.08.2020;02:00;<10;<10;;<10;;<10;
21.08.2020;03:00;<10;<10;;<10;;<10;13
21.08.2020;04:00;<10;<10;;<10;;<10;<10
21.08.2020;05:00;<10;<10;;<10;;<10;<10
21.08.2020;06:00;<10;<10;;<10;;<10;<10
21.08.2020;07:00;<10;<10;;<10;;<10;<10
21.08.2020;08:00;<10;<10;;<10;;<10;<10
21.08.2020;09:00;10;<10;;<10;;<10;<10
21.08.2020;10:00;<10;<10;;<10;;<10;<10
21.08.2020;11:00;<10;<10;;<10;;<10;<10
21.08.2020;12:00;16;<10;;<10;;<10;26
21.08.2020;13:00;32;<10;;<10;;<10;61
21.08.2020;14:00;32;<10;;<10;;;<10
21.08.2020;15:00;17;<10;;<10;;<10;<10
21.08.2020;16:00;<10;<10;;<10;;<10;<10
21.08.2020;17:00;<10;<10;;<10;;<10;<10
21.08.2020;18:00;<10;<10;;<10;;<10;<10
21.08.2020;19:00;13;<10;;<10;;<10;85
21.08.2020;20:00;27;;;<10;;<10;87
21.08.2020;21:00;13;<10;;;;<10;77
21.08.2020;22:00;<10;<10;;<10;;<10;145
21.08.2020;23:00;<10;<10;;<10;;<10;52
21.08.2020;24:00:00;<10;<10;;<10;;<10;13
22.08.2020;01:00;<10;<10;;<10;;<10;<10
22.08.2020;02:00;;<10;;<10;;<10;<10
22.08.2020;03:00;10;<10;;<10;;<10;
22.08.2020;04:00;<10;<10;;<10;;<10;<10
22.08.2020;05:00;<10;<10;;25;;<10;<10
22.08.2020;06:00;<10;<10;;31;;10;<10
22.08.2020;07:00;<10;<10;;<10;;10;<10
22.08.2020;08:00;<10;<10;;<10;;<10;<10
22.08.2020;09:00;<10;<10;;27;;<10;<10
22.08.2020;10:00;<10;22;;25;;<10;<10
22.08.2020;11:00;<10;<10;;<10;;10;<10
22.08.2020;12:00;<10;<10;;40;;<10;<10
22.08.2020;13:00;<10;17;;16;;<10;<10
22.08.2020;14:00;<10;12;;<10;;<10;<10
22.08.2020;15:00;<10;25;;<10;;<10;<10
22.08.2020;16:00;<10;19;;28;;13;<10
22.08.2020;17:00;<10;<10;;111;;<10;<10
22.08.2020;18:00;<10;<10;;15;;10;<10
22.08.2020;19:00;<10;<10;;10;;<10;<10
22.08.2020;20:00;<10;12;;<10;;<10;<10
22.08.2020;21:00;<10;;;<10;;<10;<10
22.08.2020;22:00;<10;<10;;;;<10;<10
22.08.2020;23:00;<10;<10;;<10;;<10;<10
22.08.2020;24:00:00;<10;<10;;<10;;<10;<10
23.08.2020;01:00;<10;<10;;<10;;<10;<10
23.08.2020;02:00;13;<10;<10;<10;;<10;16
23.08.2020;03:00;;<10;<10;<10;;<10;<10
23.08.2020;04:00;<10;<10;<10;<10;;<10;
23.08.2020;05:00;<10;<10;<10;<10;;<10;<10
23.08.2020;06:00;<10;<10;<10;<10;;<10;<10
23.08.2020;07:00;<10;<10;<10;<10;;<10;<10
23.08.2020;08:00;<10;<10;<10;<10;;<10;<10
23.08.2020;09:00;<10;<10;<10;21;;<10;<10
23.08.2020;10:00;<10;11;<10;40;;<10;<10
23.08.2020;11:00;<10;<10;<10;<10;;<10;<10
23.08.2020;12:00;<10;16;<10;78;;<10;<10
23.08.2020;13:00;<10;13;<10;10;;<10;<10
23.08.2020;14:00;<10;<10;<10;18;;<10;<10
23.08.2020;15:00;<10;13;<10;<10;;<10;<10
23.08.2020;16:00;<10;12;<10;<10;;<10;<10
23.08.2020;17:00;<10;<10;<10;53;;22;<10
23.08.2020;18:00;<10;<10;<10;87;;12;<10
23.08.2020;19:00;10;<10;<10;59;;11;<10
23.08.2020;20:00;<10;<10;<10;43;;<10;<10
23.08.2020;21:00;<10;<10;<10;20;;11;<10
23.08.2020;22:00;<10;;<10;<10;;<10;<10
23.08.2020;23:00;<10;<10;<10;;;<10;<10
23.08.2020;24:00:00;<10;<10;<10;<10;;<10;<10
24.08.2020;01:00;<10;<10;<10;<10;;<10;<10
24.08.2020;02:00;<10;<10;;<10;;<10;<10
24.08.2020;03:00;<10;<10;<10;<10;;<10;<10
24.08.2020;04:00;;<10;<10;<10;;<10;<10
24.08.2020;05:00;<10;<10;<10;<10;;<10;
24.08.2020;06:00;<10;<10;<10;<10;;<10;<10
24.08.2020;07:00;13;<10;<10;<10;;<10;<10
24.08.2020;08:00;<10;<10;<10;<10;;<10;<10
24.08.2020;09:00;<10;<10;<10;<10;;<10;<10
24.08.2020;10:00;<10;<10;<10;12;;<10;<10
24.08.2020;11:00;<10;<10;<10;11;;<10;<10
24.08.2020;12:00;<10;16;<10;<10;;<10;<10
24.08.2020;13:00;<10;<10;<10;14;;<10;<10
24.08.2020;14:00;<10;<10;<10;<10;;<10;<10
24.08.2020;15:00;<10;<10;<10;66;;<10;<10
24.08.2020;16:00;<10;24;<10;50;;<10;<10
24.08.2020;17:00;<10;12;<10;23;;<10;<10
24.08.2020;18:00;<10;<10;<10;73;;17;<10
24.08.2020;19:00;<10;<10;<10;62;;<10;<10
24.08.2020;20:00;<10;<10;<10;<10;;<10;<10
24.08.2020;21:00;<10;<10;<10;<10;;<10;<10
24.08.2020;22:00;<10;<10;<10;<10;;<10;<10
24.08.2020;23:00;<10;;<10;<10;;<10;<10
24.08.2020;24:00:00;<10;<10;<10;;;<10;<10
25.08.2020;01:00;<10;<10;<10;<10;;<10;<10
